entry,subentry,Electron.PT,Electron.Eta,Electron.Phi
66125,0,152.72435,-0.6824861,-1.1356173
66141,0,99.30575,1.4663669,0.99250937
66145,0,137.94528,-0.40929142,2.9353445
66147,0,149.0428,0.3022354,1.7875006
66147,1,42.439053,0.718165,-1.58192
66150,0,15.259982,-2.282607,-1.5698919
66151,0,32.302692,-1.0159119,2.1111307
66153,0,123.95312,1.3265914,-1.1856062
66154,0,99.34257,-0.46153295,1.9424936
66155,0,27.657541,-2.1801383,-0.42756346
66156,0,50.68536,0.2251044,-1.3794352
66157,0,76.94235,-1.2848433,0.4852603
66168,0,52.710163,-1.3195475,-2.0294554
66173,0,73.10237,-2.2992568,-1.2272928
66174,0,38.404476,-0.835373,-2.844631
66175,0,115.826454,-0.7809819,-2.3577182
66181,0,36.93117,0.53947496,2.886004
66184,0,280.99768,0.48993644,2.935126
66192,0,126.4938,1.1698009,-1.1459705
66195,0,99.74565,1.2354904,0.24244899
66197,0,59.812458,0.28803968,3.0435162
66199,0,17.55867,0.9420567,0.32841057
66204,0,18.676165,0.6868265,1.3843069
66205,0,89.30783,0.049387414,1.3698628
66208,0,76.335686,2.105443,2.7827265
66209,0,63.13382,-0.040397737,1.8234276
66219,0,61.118435,1.6935215,2.8928704
66221,0,22.020613,1.2859254,1.4692911
66222,0,113.52642,1.3669399,0.963131
66222,1,30.497444,-0.06511509,2.448652
66226,0,114.50591,0.9914067,1.7920927
66227,0,64.68031,-1.1746081,2.5841014
66229,0,51.810818,-1.9402187,1.8633628
66231,0,94.134026,0.021795623,-1.5009625
66231,1,24.201048,0.40765575,1.9365988
66234,0,42.29156,0.1528511,0.4317971
66235,0,150.92792,-0.9183308,-2.4175017
66243,0,39.90031,-0.06495932,0.8104671
66244,0,38.743397,-0.4181304,1.4306457
66245,0,32.27128,-2.271624,-3.0438776
66251,0,20.143969,1.212545,2.8749547
66252,0,35.03665,-0.60670394,0.55751
66254,0,167.20097,-0.5942419,3.1295943
66256,0,20.556818,-1.1651508,-3.134062
66263,0,77.46133,-0.25232443,2.3214507
66270,0,69.62417,-0.2789579,-0.29421648
66273,0,191.367,0.300347,1.9011428
66277,0,61.893684,-0.09750576,-1.8774096
66278,0,39.18219,-0.28171444,-1.8216158
66282,0,86.089775,0.6886315,-2.4455082
66282,1,45.928867,-1.6011741,-0.6522548
66287,0,76.8263,-0.8730699,2.1522915
66289,0,27.896742,-0.30776548,2.6105516
66294,0,24.751793,-1.1218777,-2.602992
66296,0,36.513405,1.3171729,0.7509532
66305,0,81.43799,0.85790575,-0.12976007
66308,0,54.610313,1.3428187,0.45742542
66308,1,25.760841,-0.13767372,0.8102962
66310,0,36.4347,-1.9468689,1.6243678
66311,0,13.264798,-1.4024385,0.14218298
66317,0,82.119064,0.79299176,0.29492918
66318,0,63.346775,1.0364761,1.9871933
66322,0,103.47014,-0.3556266,-2.6679263
66330,0,255.4713,0.36202735,-2.683213
66330,1,107.09961,-0.5781265,-2.1572654
66334,0,29.18501,-0.029987343,0.3656522
66335,0,63.501904,-0.012614868,0.5553114
66337,0,174.2078,0.31857178,-1.9619446
66345,0,102.036224,0.06271954,-2.8501487
66351,0,20.900068,-1.6792802,-0.5762893
66355,0,24.726357,-0.08514653,-1.829925
66356,0,39.72647,1.7733495,-2.5180235
66357,0,118.540405,0.3715529,-1.9817165
66358,0,72.88824,0.39373085,-1.4653314
66360,0,128.43797,0.18143845,1.4837785
66365,0,149.30458,0.9375059,2.2633014
66368,0,25.497675,-0.6802684,-0.048197486
66369,0,32.260372,0.85057056,2.1715827
66375,0,56.044388,0.64886105,-2.0115628
66378,0,11.948626,-2.2883737,-1.8570948
66380,0,151.39883,-2.0227942,2.0730274
66391,0,120.01638,-0.43532217,0.041381694
66394,0,31.550295,-0.9570507,-2.1720495
66395,0,54.600986,1.5101038,-2.682703
66397,0,180.219,-1.2315404,-0.17609607
66397,1,100.94241,-0.5226424,-2.9921057
66406,0,96.53036,-0.17480052,-2.0917454
66409,0,79.337845,-1.5730826,3.1173146
66413,0,140.461,-1.2611855,0.46764216
66418,0,75.16644,-0.23165084,0.040612344
66420,0,13.385141,1.755949,-2.902415
66430,0,96.27421,1.2989749,3.1228964
66434,0,73.90971,-0.94314176,-0.87102145
66436,0,55.713413,-1.1005449,1.732203
66439,0,35.36404,1.1809084,-2.7762506
66443,0,35.364452,0.2949052,1.4625218
66448,0,84.49363,1.2822286,-2.8076055
66452,0,186.13187,-0.13763447,-3.0540674
66455,0,61.4397,1.3505845,0.397443
66456,0,34.318905,1.2029926,-0.9879536
66458,0,100.843414,-0.5829586,-1.5046623
66459,0,16.275911,-0.8916002,2.5773585
66470,0,75.03617,2.1391952,-2.3278134
66473,0,135.20552,0.017998302,1.3217982
66476,0,120.81598,0.58999604,-0.25308886
66478,0,51.052994,-0.010612726,0.61124015
66481,0,93.76163,-0.15176025,-2.14605
66489,0,25.495798,-0.60043555,-0.561927
66507,0,135.11365,-0.16136022,-1.7224517
66509,0,13.302848,1.3983549,2.2220926
66512,0,56.96068,2.4218826,1.9691843
66515,0,105.163666,1.5084451,-1.1143088
66516,0,99.34464,0.32636166,2.0963078
66521,0,59.507366,0.27177212,2.7365315
66523,0,41.883854,1.800647,2.2393105
66526,0,29.277483,0.03726589,2.4850812
66528,0,211.19217,0.8402183,1.8870922
66531,0,46.918583,-1.7623421,0.7164939
66531,1,10.093835,1.1063955,0.20621571
66535,0,35.60871,-1.7744052,1.6221752
66546,0,140.28697,1.381811,1.8708519
66546,1,115.213524,-1.0042757,-0.545064
66551,0,42.69097,1.274515,2.21937
66552,0,13.640635,-1.0126642,2.112751
66554,0,142.65237,-0.8036534,0.25434208
66565,0,47.92347,-1.0743968,-2.9164374
66571,0,21.550674,-0.9177086,-1.2720524
66571,1,16.209494,1.4522828,-2.3883379
66574,0,61.682663,0.7995073,-3.0863876
66577,0,111.51875,-0.32718855,1.214115
66581,0,45.04188,0.3097961,0.10938594
66591,0,95.55139,0.2964818,2.740683
66594,0,38.009712,0.81371325,1.4996294
66599,0,59.399258,1.4410294,-1.4619038
66601,0,42.005527,0.44103828,1.0181634
66603,0,170.50441,0.9996936,-2.253571
66604,0,28.648531,1.2436148,-2.9658785
66605,0,71.40639,-0.52490866,-0.9580939
66609,0,21.401861,0.33640218,-0.046847623
66614,0,81.72265,0.18501064,1.4211636
66617,0,49.464176,1.3179733,-1.6328989
66625,0,32.616753,-0.70715517,-2.0086691
66627,0,47.573353,-0.31634346,-1.8578848
66630,0,52.252636,-0.22212806,0.4954684
66639,0,92.59447,0.1733897,0.76487345
66640,0,68.095474,-0.34526506,2.5435188
66640,1,17.406866,0.67610425,2.3553135
66646,0,21.398678,-0.81448233,-2.7375712
66651,0,78.70282,0.857495,-1.0342201
66652,0,106.1457,-2.2145157,3.0056446
66655,0,33.988636,1.0837175,-0.65427655
66660,0,55.762253,-0.14767493,-1.9670041
66682,0,67.91212,-0.44794214,-0.22112288
66683,0,153.5427,0.88868535,-1.2217387
66685,0,73.53871,0.6575483,1.0398058
66686,0,16.427475,-1.6751795,1.5540266
66691,0,63.55473,0.10998871,-1.069042
66692,0,36.60837,0.29427528,1.7177052
66693,0,14.40395,-1.1278453,-2.7858305
66695,0,54.317867,0.38168785,2.1299546
66697,0,42.319946,-1.1652373,1.6304867
66698,0,84.09699,0.23021275,1.1349224
66704,0,124.531624,1.5474613,0.49288404
66708,0,60.863876,0.768961,2.215212
66710,0,15.424752,0.8333532,-1.3174866
66714,0,74.19515,2.063326,2.3463497
66715,0,130.10046,0.92799175,1.7945663
66715,1,108.09756,0.07867383,2.2059917
66718,0,11.217207,1.054266,-1.5230352
66723,0,63.199757,0.751229,-1.1787752
66728,0,38.131416,-1.2878735,1.5882628
66733,0,93.108376,-0.80969334,1.2588013
66734,0,77.27057,-0.42624772,-2.1144602
66739,0,25.636269,0.014122992,0.5236483
66740,0,67.22303,-0.7085227,-2.5141041
66741,0,88.743256,0.13611871,-1.957909
66742,0,113.83504,-1.0551639,1.9799118
66744,0,58.81614,-1.889786,-2.627786
66746,0,158.96036,0.8776585,-1.6903341
66749,0,131.65636,0.18136172,-2.2531583
66749,1,75.1841,0.97674257,-1.5417452
66753,0,77.47249,-0.24135885,2.0750985
66753,1,18.569836,0.770262,-3.0885122
66754,0,98.56372,-0.014562842,-1.2744828
66755,0,61.330738,-0.16234799,0.81876004
66758,0,75.901184,-0.38544917,-1.7489363
66759,0,44.832535,-0.42323807,-0.21634537
66767,0,76.03006,0.05036013,0.1039814
66771,0,22.030426,0.97553957,2.1495814
66772,0,64.898026,0.97349614,0.9580207
66773,0,44.217606,-2.2422602,1.8768789
66773,1,10.28015,-2.1108563,2.7313974
66776,0,31.199085,0.06015472,2.9307053
66783,0,55.925316,-0.5273567,-1.749758
66784,0,45.239124,1.485769,-0.8985421
66786,0,72.54209,-0.7861336,-0.7804224
66792,0,62.99522,-0.69635516,-1.0080043
66793,0,64.30426,-0.12601937,0.10916015
66799,0,84.08871,-0.17445906,1.7552906
66800,0,31.557306,1.8360841,2.071844
66801,0,101.075386,0.66491187,0.75543225
66802,0,31.798155,-1.199752,-0.7950342
66805,0,29.359161,-0.2564471,-1.9015522
66812,0,30.27494,-1.6404619,2.0073667
66814,0,113.292786,1.8712953,2.354064
66820,0,151.84235,-0.119847365,1.9566543
66821,0,49.922943,-0.9885642,1.5451528
66827,0,107.378746,0.17104547,1.072343
66828,0,43.300583,0.2233023,2.468579
66836,0,65.9302,0.39683232,1.6743726
66842,0,157.51273,0.23010434,-0.18619812
66844,0,55.40255,1.0888041,1.7947617
66852,0,20.096857,-0.25018474,-1.3392264
66866,0,19.095785,2.4404624,-0.178415
66867,0,41.455544,0.9338366,2.2101684
66872,0,42.47011,-0.45774308,0.9682236
66873,0,24.218655,-0.6598581,0.056676693
66875,0,15.5291,-0.44906265,-0.9388025
66877,0,33.681095,1.2564776,-0.48000526
66877,1,25.392473,0.82458305,-1.4816217
66878,0,80.88577,-0.13557316,-2.6888044
66880,0,47.90339,1.8999411,-1.4482396
66890,0,32.974064,-0.7328685,-2.624195
66891,0,127.84666,0.5249963,2.264254
66892,0,83.7632,1.7043635,-1.5891634
66896,0,29.538418,2.2042563,1.7336819
66897,0,82.433655,-1.194902,2.9050453
66898,0,48.84841,1.1860332,1.2961802
66898,1,38.14863,-1.4069456,-2.2433467
66901,0,14.132423,-1.5590099,1.9910761
66903,0,173.2231,1.0610975,-0.2709884
66905,0,65.608635,-0.44012082,-1.9907408
66906,0,123.78766,0.36094737,0.59828603
66917,0,16.473063,2.083726,-1.0677336
66921,0,64.82195,-1.2034309,2.349326
66922,0,75.2406,-0.15410298,-0.2493228
66923,0,44.89837,1.4572245,-2.4175317
66924,0,65.73335,-0.005557188,-0.69446325
66925,0,97.69198,1.4848017,-1.238304
66928,0,164.5271,0.030992124,2.261078
66934,0,37.29718,0.4922723,2.457961
66939,0,72.24085,-0.7860093,1.5716488
66940,0,31.88065,0.72251934,0.85353696
66942,0,34.526722,-1.7756418,1.109715
66948,0,24.963533,0.082720414,1.3304784
66950,0,109.79985,-1.4448855,-1.3531889
66950,1,23.415295,0.48128122,-1.5232189
66954,0,98.99668,-0.0389082,-1.4758043
66956,0,43.459026,-0.30753455,1.633778
66965,0,122.22494,-0.7049129,1.9019316
66966,0,142.32777,0.3858315,-2.441607
66968,0,42.544083,1.1429839,-0.7670061
66969,0,59.285236,-0.43563363,-0.6302082
66975,0,84.15852,-0.30488122,-1.5377914
66977,0,276.24634,0.24942969,-0.8145156
66979,0,49.385128,-0.26964936,-2.4675708
66980,0,26.82201,-0.08020533,-2.3398747
66982,0,298.54282,-1.2083355,1.6927907
66991,0,106.622505,-0.5965133,-0.5712181
66994,0,118.38432,0.2639464,-0.27694687
66997,0,45.288086,-0.93776894,0.4908112
67002,0,256.11853,0.7547525,3.01433
67004,0,41.801914,-1.4686248,-2.8487084
67008,0,22.733322,-0.028587015,2.8027315
67014,0,27.522017,1.8125159,2.1895714
67015,0,28.144018,0.13828135,1.2238489
67021,0,160.88803,0.45028988,-0.59193784
67023,0,51.493263,-1.7255155,1.5812566
67026,0,208.11995,-1.0096352,-2.30762
67028,0,55.97646,-1.6534264,-1.7456104
67030,0,112.043915,0.5403257,2.3860364
67036,0,198.90967,0.7485487,-3.0991251
67040,0,21.736061,0.9995795,-2.483195
67054,0,89.618126,0.16902816,0.6950613
67055,0,196.54474,-0.20329104,0.061551247
67056,0,18.357878,1.0201207,-1.0731572
67058,0,173.37305,0.16917531,-2.3238547
67062,0,53.395393,2.1947813,-1.4242767
67071,0,44.0624,1.9300058,-1.6322069
67079,0,193.69019,-0.6441329,-0.8605074
67080,0,14.302578,0.3289136,2.8923736
67083,0,74.122574,0.86081654,1.3109826
67085,0,41.21123,0.9935508,-3.0756612
67088,0,63.415783,0.38671264,-2.9728725
67089,0,57.5827,0.7204045,0.8241416
67092,0,210.46083,1.2654918,-0.54607505
67097,0,245.8819,-0.30757234,-2.919908
67101,0,106.34279,-2.3476431,1.4648058
67104,0,26.905783,-0.11469013,-3.0381582
67106,0,49.438805,-0.6184947,2.3756328
67107,0,22.500341,0.122439325,-3.0589097
67109,0,76.80275,0.14862879,2.2890658
67115,0,14.079677,2.438456,1.3662615
67121,0,27.966953,-1.1601983,0.88194025
67127,0,126.24683,0.67896503,-0.7047601
67133,0,30.493599,-1.4196196,-2.0790615
67136,0,297.7976,0.85069156,-3.0056365
67136,1,47.227913,-0.596124,0.89623046
67142,0,19.215155,1.0367886,1.6637329
67143,0,80.91344,0.3091208,-1.2767608
67150,0,51.178215,-0.7515775,-0.25094256
67153,0,68.38517,0.004663356,-2.8020096
67159,0,116.02079,1.1730372,-0.9791897
67164,0,46.288788,-0.87858504,1.0235951
67168,0,78.306915,0.58115757,2.9495323
67168,1,30.678848,-0.11738061,-1.5437738
67169,0,12.314297,1.4316846,-0.4921456
67170,0,93.17442,0.2928109,-2.5639634
67171,0,90.32324,0.96004784,0.9594007
67172,0,33.504463,1.5215046,-2.0098238
67173,0,83.868866,0.4275786,-2.1964378
67176,0,84.291985,1.5449167,-1.7915732
67180,0,93.134605,-0.42031643,-1.6399738
67182,0,78.33398,0.25753775,-0.10614302
67183,0,81.931015,0.43232778,-0.6459411
67187,0,17.25694,0.015350367,0.07684315
67190,0,115.80685,0.9930431,-2.6313612
67196,0,84.2149,0.37930325,0.5203981
67205,0,131.19336,0.3651762,-0.7933182
67206,0,109.86337,0.15409034,0.13360935
67212,0,37.91387,-1.228895,0.5026813
67214,0,52.466965,2.0739167,-0.76765054
67215,0,23.500187,-0.3711858,-2.605811
67216,0,28.109652,1.4738054,-0.23056866
67220,0,122.91673,0.045521364,-0.9795593
67229,0,72.91517,-0.45566383,-1.1530389
67232,0,42.459568,0.0121406475,1.8393686
67236,0,21.624928,0.13197465,0.42003712
67238,0,116.653206,0.59765023,-2.3024495
67240,0,47.981075,0.4577571,-0.5058504
67244,0,124.29623,0.6800306,-2.118804
67249,0,172.0762,0.35372883,-2.7433863
67250,0,128.49226,1.1567085,0.53010106
67252,0,65.885086,-2.0789907,1.8082016
67254,0,21.852978,-1.0398318,1.4891622
67263,0,100.640884,-0.8736637,-2.018948
67272,0,33.164402,0.7767485,-2.601934
67274,0,46.700924,-0.7850295,1.0175391
67274,1,19.017687,-0.49984077,-0.8324526
67284,0,127.11013,-0.5873359,-0.13781169
67288,0,13.745995,1.4805316,1.4228191
67297,0,96.7842,-0.6727475,-0.077697456
67298,0,32.81291,-0.8524724,2.626032
67310,0,34.389874,-1.4382786,2.3397484
67313,0,57.81653,2.228395,-0.03808609
67316,0,71.42348,-0.22984202,0.5418404
67319,0,14.303327,2.0086677,0.25095996
67321,0,298.91895,-0.7703629,-0.86355263
67330,0,34.739475,-0.1957647,-1.6437819
67331,0,40.395805,-0.8613547,0.43042794
67334,0,112.85814,0.7633162,-0.25361663
67336,0,120.39952,2.2915154,0.29610863
67341,0,45.2979,1.0264306,-1.6594168
67342,0,40.361496,2.0493042,-0.7083802
67343,0,94.60208,-0.35808387,0.49191403
67344,0,63.755474,0.36547655,-1.9329158
67351,0,220.46686,-0.35629025,-0.9188172
67362,0,29.312595,-1.0500082,-0.8512641
67363,0,121.11197,-1.4639264,-2.69233
67366,0,44.805134,-1.4791441,0.5069904
67368,0,59.024544,-0.049294826,-1.3507493
67372,0,110.87251,-1.0650023,3.0590882
67372,1,39.785397,-1.6309742,-0.3723932
67378,0,25.812092,0.3926053,-1.2505988
67382,0,22.677042,-0.27797553,-2.274081
67385,0,71.98095,0.6934856,-0.6676622
67386,0,23.74389,-0.8598548,-2.9367986
67388,0,65.594536,-0.99759907,0.61685556
67390,0,79.759575,-0.7819626,3.0513835
67391,0,118.04626,-0.5674418,-2.8698747
67397,0,38.126064,1.0712478,2.2023122
67402,0,42.892952,-0.047304865,-1.5838283
67403,0,35.44531,1.2626449,1.787449
67405,0,25.070997,0.17741823,2.1431665
67411,0,110.843315,-0.14644705,0.02537515
67413,0,81.21162,-0.036178578,-1.4564493
67414,0,286.46292,0.4718551,2.799012
67414,1,133.39873,0.06452287,0.4741929
67415,0,167.31288,0.5431364,-2.2664711
67417,0,61.502262,-0.85263616,-1.0852736
67419,0,36.197544,2.0683837,-2.5937464
67425,0,42.048115,0.81533074,2.2881274
67437,0,125.39876,-0.6036331,-2.9086392
67442,0,21.142654,1.3455715,3.0907323
67448,0,58.20257,-0.13201983,1.7922407
67459,0,54.896603,-1.2502838,2.1550643
67463,0,24.342377,-0.57389385,3.020994
67467,0,119.104355,-0.8428705,-2.2338872
67470,0,40.326607,-1.0283581,0.87519485
67474,0,54.46553,0.76688266,-0.3892806
67482,0,101.07473,-0.3171319,1.6971049
67484,0,118.70558,-1.0596886,1.006829
67485,0,48.96938,-0.54309285,-1.7653766
67489,0,229.29256,0.47704443,3.0102727
67495,0,95.43807,-0.5927998,-1.0986869
67498,0,52.69966,0.16624409,-1.2471794
67499,0,168.90152,-0.45835122,1.1054176
67501,0,48.487938,1.1942604,-0.6244235
67505,0,52.667854,0.1890487,-0.9463425
67513,0,51.137203,-0.8680268,1.2785335
67518,0,88.24809,0.88277626,0.7963551
67521,0,184.00058,-0.77754676,0.614493
67525,0,42.4446,-1.4835302,2.037337
67532,0,71.813484,-0.69275224,1.7069026
67534,0,70.77004,-0.21002705,1.2832625
67551,0,104.94773,-0.5977026,-2.1797545
67552,0,76.4225,-0.3470749,0.94609576
67555,0,65.667305,-0.60319114,-2.7976394
67557,0,14.263109,-1.1404119,-2.9007096
67561,0,54.568565,-2.0058703,-2.1408331
67563,0,36.9303,-0.72995114,0.5058746
67564,0,17.582033,-1.383556,0.0996822
67569,0,58.614147,-0.67141753,-2.656235
67571,0,29.034517,1.4500213,0.33098394
67576,0,179.67387,-1.1871567,-1.9119719
67579,0,104.94113,1.4295279,0.94152486
67583,0,39.0503,-0.029576275,2.0306578
67584,0,140.43457,-1.2595464,-0.57615733
67589,0,95.411156,-0.65438235,-1.5489937
67593,0,101.10787,-0.16457278,2.0618944
67594,0,24.011028,0.08237994,0.08478621
67601,0,33.18838,-1.3871737,2.4049008
67605,0,112.26577,-1.0008854,-1.8312367
67606,0,133.679,-0.9958597,-1.8264067
67607,0,57.42106,-0.72539365,0.56787854
67607,1,45.963696,1.1360812,1.6337951
67613,0,92.14103,-0.060347587,-1.9636214
67617,0,162.73044,-0.49305412,-0.21976179
67618,0,44.398052,-0.66935825,-1.3373531
67619,0,21.926884,0.18549581,-0.6228682
67621,0,238.66959,-0.2868758,2.9581437
67621,1,172.0311,0.29566503,0.1329898
67626,0,100.7759,0.13499986,-1.6578554
67630,0,181.46436,1.6515021,-3.1223576
67631,0,55.003216,-0.23529777,0.7877353
67632,0,30.25361,-0.39595914,2.0509055
67633,0,36.739864,0.926471,-1.3015151
67636,0,59.37213,0.48477137,-0.44001713
67638,0,108.98046,0.31304863,2.7080176
67643,0,76.757324,-0.6817296,-3.1260452
67646,0,82.72997,-0.33145812,-2.3461616
67648,0,17.710228,-1.2453829,-1.500101
67652,0,19.218834,-1.0684111,0.58968204
67658,0,114.67472,0.27033272,2.3553107
67663,0,26.516672,0.79289377,-1.6704383
67664,0,47.139713,0.37953162,-1.7574103
67665,0,79.04397,0.5832151,-2.1061983
67665,1,25.291492,-1.1998973,-0.2338585
67669,0,76.83499,-0.32187298,-3.1216133
67670,0,70.11621,0.39434344,-2.3964305
67673,0,80.442986,1.1523439,-0.38566163
67678,0,50.00532,1.0256618,-2.2157254
67682,0,33.44883,-0.9582685,0.011684758
67688,0,35.026356,-0.53892773,-1.3963141
67694,0,26.062254,-0.337163,1.3549699
67696,0,99.505615,-0.37140247,-2.668908
67697,0,79.53166,-0.22939739,-0.19664639
67698,0,67.08938,0.32869893,-0.55058086
67703,0,12.353998,1.6277391,-0.3252806
67704,0,54.521347,-0.13528445,-0.92244995
67704,1,22.92412,-2.3588343,1.3694602
67708,0,53.179874,0.049271062,0.6320801
67712,0,31.753483,1.095366,-0.7433227
67717,0,100.97361,-1.7500966,-1.3006235
67721,0,43.927986,0.29396647,1.6941279
67726,0,109.86177,0.6058293,2.907325
67727,0,24.444035,1.4199644,2.279631
67729,0,232.683,0.87210333,2.3700464
67731,0,80.43664,2.2822654,-0.4627253
67731,1,34.701317,0.018058203,-2.790005
67735,0,70.71174,-0.38940936,-1.5150247
67738,0,29.138758,2.2271352,2.6606388
67741,0,180.42892,0.46031448,-1.9951836
67742,0,63.347202,1.2659556,2.5339682
67742,1,27.831959,1.5731103,2.322628
67747,0,29.885008,-1.482489,0.73205423
67748,0,26.664373,-1.4429331,2.9616444
67762,0,35.577606,-1.0190976,-2.796031
67764,0,48.190174,0.15650256,-1.8329625
67772,0,115.32825,-0.5022028,1.2826456
67774,0,32.87905,-0.013742618,2.2830837
67776,0,107.58247,1.3675443,0.32028803
67781,0,156.39989,-0.8659808,-1.283984
67781,1,24.143076,-0.53309906,1.6285781
67782,0,36.727043,-0.9602036,-2.5375304
67788,0,124.20993,1.5992371,-0.79279286
67798,0,191.4204,-1.3150405,-1.6369784
67801,0,77.31114,-0.019718386,-0.4020376
67801,1,49.69095,-1.5917364,3.1289306
67807,0,59.664738,-1.3580587,-2.234615
67809,0,70.21637,-0.20165458,2.8374422
67811,0,81.41946,1.4538519,-1.702884
67815,0,37.92603,0.27139398,1.2699062
67817,0,29.83303,-0.27679726,-0.8801458
67819,0,38.24767,-0.14252935,-1.4001577
67820,0,55.074028,1.6958925,-0.3621482
67829,0,44.89278,-0.41401458,0.12305034
67832,0,77.97442,0.5814537,-3.0409899
67833,0,19.368603,-0.6073579,0.25495404
67835,0,100.580055,-0.53541815,2.683235
67836,0,99.59559,0.8312866,-0.36876467
67837,0,70.79786,-0.6602588,2.4901242
67849,0,218.43591,-1.0689527,-1.3077215
67855,0,56.50696,-0.5211769,-1.0880737
67855,1,18.33675,0.104830846,1.9519749
67858,0,29.185888,-0.04508615,-3.0403352
67862,0,96.47995,0.4880067,-2.6516106
67863,0,75.28174,-0.010706144,2.036833
67864,0,85.49616,-0.5045613,-2.7603056
67867,0,95.689674,-0.5630312,-2.7598774
67868,0,83.5504,-0.65257406,0.33698875
67874,0,41.260326,-0.7006322,-0.48528004
67877,0,126.589935,0.2717615,2.795273
67877,1,112.78626,0.72896725,-0.07039288
67882,0,36.1934,1.071807,2.4777575
67883,0,90.61774,0.11082714,0.69134414
67883,1,89.16049,-0.20696251,-2.9271326
67886,0,60.89663,-1.2226883,1.2424214
67889,0,12.309462,-2.1020448,-1.8234218
67897,0,13.730897,0.43189776,2.0551417
67898,0,18.302195,-0.24681658,0.24671364
67900,0,78.85154,-0.90606874,-1.186338
67914,0,25.30494,0.7707687,-2.8282979
67922,0,46.121403,0.48025027,-1.2201086
67932,0,58.041683,0.9337172,3.044822
67933,0,43.87046,0.32098296,3.0540957
67940,0,59.626236,1.5673168,-1.6518705
67943,0,34.952747,-1.3566601,-0.196791
67944,0,12.428754,0.81654245,2.8839126
67953,0,100.57684,0.1948734,2.9297433
67955,0,63.192734,-0.6855516,-0.23693337
67960,0,69.65762,0.7840501,1.1780119
67962,0,240.01555,-1.1137989,-0.8304332
67962,1,25.831501,0.6411526,-2.872806
67964,0,33.483078,-0.1060806,1.0847809
67968,0,39.44708,1.3687456,-1.0578494
67972,0,32.70166,0.10851913,-0.25488687
67972,1,21.980196,-1.0961846,0.21579704
67973,0,33.892353,-1.0937122,0.55772066
67976,0,143.45972,0.69869536,-0.5856418
67977,0,32.20078,1.632896,2.9952857
67980,0,19.061802,-1.1670047,2.712799
67985,0,29.506378,-0.61868054,-2.0504317
67997,0,83.27809,-1.9597317,-1.947474
68000,0,90.715485,-2.0432024,0.42607135
68009,0,76.835266,-0.6616688,0.29090616
68012,0,81.00533,-1.2551738,-1.2372677
68015,0,95.0184,0.33694044,-2.5574248
68018,0,42.812714,1.4652073,-0.027711887
68021,0,50.163193,-0.4852245,-1.1505386
68027,0,72.355125,1.6095204,2.3320842
68030,0,76.518234,-1.9615629,2.0513709
68036,0,66.681595,-1.655379,2.0109172
68053,0,36.69129,-0.3636437,1.7836006
68057,0,49.137886,0.62618273,-1.8959693
68058,0,42.692707,0.99574465,-1.4715921
68060,0,62.41818,1.1846207,1.3182076
68063,0,66.78414,2.2306566,1.8532764
68067,0,40.461834,-1.9860197,-0.49746403
68068,0,34.789783,0.43674016,-2.8262196
68074,0,155.29388,1.427663,0.93677604
68075,0,23.57191,-0.46049058,2.7595358
68080,0,41.463234,-0.8893027,1.5981411
68081,0,51.302937,-0.06349542,-0.33285394
68082,0,88.30863,0.4913494,2.746377
68086,0,92.51004,0.42892534,2.6417139
68089,0,416.44928,-0.46186018,-2.9967444
68093,0,18.458086,0.65498286,1.6611971
68094,0,56.31859,2.3857462,-2.8953035
68096,0,333.7621,-0.8515555,2.187528
68098,0,20.89645,0.6183187,-0.90225863
68100,0,82.24219,1.3032066,0.9334676
68102,0,262.47818,0.7842078,1.4893581
68103,0,43.772324,-2.4504557,-0.7447463
68104,0,23.18924,-1.0621265,0.60641843
68111,0,139.70837,0.2993214,1.5703012
68130,0,42.335896,0.657308,-2.8874235
68131,0,119.40458,-1.396381,0.02732939
68133,0,24.642178,1.8484101,-0.0041232645
68134,0,74.94855,-0.060422063,-1.909923
68137,0,31.161152,0.42995515,-0.55161566
68144,0,81.47733,0.37511718,2.6980743
68146,0,31.880442,-0.964773,-2.5057297
68148,0,50.17856,-0.26311398,2.4409664
68152,0,78.163994,-0.4341721,-1.7538946
68154,0,53.010696,0.054438204,1.3154736
68156,0,49.761112,-0.5212353,-1.6311611
68156,1,32.027016,0.47892743,3.0274262
68157,0,101.362465,0.791497,1.2715844
68160,0,144.7845,0.89580387,0.33267692
68162,0,116.18852,-1.3756024,-1.7476362
68163,0,29.982605,-0.85195947,1.2791665
68165,0,45.57848,-0.85515684,-1.5143354
68178,0,130.07333,-0.29589653,-2.7129629
68179,0,49.53548,0.7662748,-0.37967765
68186,0,76.32629,-0.61151874,-1.6552341
68186,1,64.31571,-0.8499718,2.867195
68192,0,424.12958,0.21225855,1.0227282
68194,0,95.55207,0.83760935,-2.2227304
68201,0,268.67773,0.7822994,0.46333885
68206,0,13.266732,-0.80853707,1.8577121
68212,0,100.00224,1.3441637,-2.257814
68222,0,52.97465,-0.48039788,1.9951881
68226,0,30.210258,-1.0969608,-1.6199151
68227,0,31.980114,0.6641604,0.51301384
68229,0,23.972166,0.7121745,2.3270454
68230,0,255.89268,-0.88221246,-0.9640636
68235,0,109.50276,-1.5477989,1.358308
68236,0,37.13267,-0.86105925,2.9364357
68239,0,102.4113,-2.2594519,-2.8602011
68242,0,44.979862,-0.9068084,-0.78182614
68249,0,79.67049,-1.3456517,2.1809862
