entry,subentry,Muon.PT,Muon.Eta,Muon.Phi
41126,0,92.14406,-0.7940381,2.402124
41127,0,25.298658,-0.9515963,-0.07583908
41128,0,118.42968,-0.39018175,0.082653604
41131,0,38.301716,-0.29309526,0.6548384
41132,0,22.386381,-0.33365256,1.3834116
41133,0,14.016919,0.10231815,-1.4938235
41134,0,41.419437,-2.2665465,1.6421459
41135,0,98.13566,0.7014876,3.008088
41135,1,71.47498,-1.0116211,0.5658057
41141,0,58.750107,0.26462263,-0.029630374
41145,0,212.24678,-0.040440224,-0.82402086
41147,0,38.279064,0.49046287,-2.4793656
41149,0,241.89037,0.9379159,-2.243518
41152,0,105.02097,0.99645674,-0.8621962
41152,1,28.066408,-0.19017702,0.6672645
41153,0,89.783745,-0.5992489,0.6922728
41163,0,63.021652,1.1263304,-0.77264947
41164,0,46.1626,-1.1726624,1.6096448
41166,0,128.33888,1.3504355,-0.9827806
41169,0,79.49347,0.7399687,2.6324213
41174,0,61.369637,-2.0157118,1.9865334
41174,1,30.70668,0.039835595,2.011483
41176,0,11.240236,-1.2317005,1.8845873
41179,0,77.61533,1.2636025,2.2638886
41181,0,26.79045,2.1926343,2.8684509
41182,0,188.34769,-0.50836736,-2.5530455
41183,0,54.50886,-1.5132301,-2.4830189
41186,0,26.373041,0.9006196,-0.18066928
41188,0,34.109394,-1.8792045,-1.312776
41195,0,80.42206,-0.9276347,0.06942346
41198,0,57.218796,1.2961246,0.9705401
41200,0,18.758186,0.43380907,1.9412905
41200,1,11.371424,-2.004576,-0.09575114
41201,0,38.10601,0.1229944,2.8183131
41201,1,30.685204,0.013495883,-2.9921074
41209,0,16.936398,-0.32504264,1.0520426
41210,0,58.260357,-1.0773559,-2.104957
41210,1,49.41859,-1.8276349,2.2159758
41214,0,55.00859,-0.7175614,0.8075817
41218,0,43.183258,-0.85078454,-2.6055284
41221,0,102.57814,0.6924503,-1.7673682
41221,1,37.92121,0.62051624,2.193571
41222,0,46.50202,-0.35686764,0.90640193
41224,0,39.16662,-0.9596707,2.9329631
41225,0,94.36048,0.06850766,0.5738553
41226,0,100.94753,-0.15035248,-1.5600158
41228,0,110.52089,-0.4194906,2.3101282
41229,0,82.34434,-0.65091467,-0.6520181
41229,1,77.09279,-0.12895347,-2.8593085
41231,0,23.620188,-0.7760079,0.338261
41232,0,21.38739,0.02707301,-0.36585432
41233,0,155.84566,-0.8264434,2.1112616
41236,0,191.34871,-0.6563575,1.0641246
41236,1,20.083439,-1.5528849,-2.3603399
41237,0,237.68509,2.0560262,-2.8272371
41238,0,18.838732,-0.39447355,-2.6797059
41239,0,49.5316,0.5752563,0.6171707
41241,0,92.46654,-0.21254301,-1.7899972
41245,0,145.72154,1.9404951,-3.0600624
41246,0,117.55689,0.02116216,0.03123596
41247,0,61.047237,-1.3635151,-1.3597877
41248,0,64.25518,1.6407504,2.5230246
41249,0,201.31892,-0.7923923,-2.961954
41250,0,17.728546,-0.37667477,1.3628742
41251,0,99.180214,-1.2872769,1.333204
41253,0,39.743103,-0.8613314,3.0681276
41255,0,81.13067,0.6137026,1.1149834
41258,0,136.80344,-0.090262525,-1.0124699
41259,0,57.29481,0.9851895,1.7586248
41260,0,42.574055,-0.049371284,1.5639063
41262,0,18.88339,0.53135544,0.043807097
41267,0,122.57085,1.4383385,-0.7303851
41267,1,68.78534,1.5563514,0.3385512
41272,0,43.593548,1.5921338,1.6817734
41274,0,168.31024,-0.422643,-2.1646214
41278,0,56.190407,0.87761146,-0.52279
41280,0,22.164585,0.4109262,-1.9094183
41280,1,16.829933,-2.0548441,-2.18267
41281,0,77.09852,1.1056477,1.5826266
41282,0,44.064484,-0.2642736,-2.2582054
41284,0,10.346971,0.100938596,-0.07376135
41285,0,50.632103,1.4716868,2.8258543
41291,0,146.1441,0.57019436,-0.4010641
41293,0,57.29797,0.8265318,-0.78280795
41294,0,39.029682,0.30416286,1.3182771
41295,0,67.90494,-0.26835606,-0.6500993
41296,0,50.380463,0.28398925,-0.6550557
41297,0,85.74359,0.214669,2.508581
41297,1,24.735851,0.124263786,-1.6093848
41298,0,47.42223,0.18538342,1.715488
41305,0,40.663433,-1.1120368,2.5248654
41307,0,32.076557,-2.175066,-3.114605
41317,0,14.710303,-1.8987896,2.8031034
41319,0,36.861893,-0.1222921,-1.2522537
41320,0,49.62482,-0.24136564,-1.8707203
41321,0,43.900677,-2.204641,1.0342364
41321,1,31.976154,0.37084883,-1.2258884
41323,0,33.287247,0.10575833,-2.5558739
41328,0,28.88701,0.22168858,1.9673381
41329,0,74.696915,-0.4359094,-0.3788775
41330,0,19.715244,1.1670421,2.383417
41332,0,86.24132,1.7015495,-0.19805503
41335,0,89.46569,-1.0211747,-1.1662495
41336,0,33.539604,0.46611652,-1.4331878
41337,0,91.226,-0.9886275,-1.9288222
41338,0,49.815315,-0.9400667,1.6240771
41339,0,33.727787,0.1796141,0.93256956
41342,0,96.543236,-0.5551547,1.906825
41349,0,30.911674,-1.9799838,-0.32541117
41350,0,37.11935,-1.6980913,2.987286
41351,0,26.32642,-0.65715444,1.2076645
41355,0,69.07989,0.51277524,-1.4973491
41356,0,59.327488,0.5677204,-0.43467924
41357,0,36.697372,0.08135624,-2.185767
41358,0,35.1309,-1.1592752,-0.9867322
41358,1,32.3342,1.8382406,0.42371944
41359,0,109.60223,1.235249,-1.5145316
41362,0,54.24186,-1.2989318,1.0847024
41363,0,20.166634,0.5758747,-1.953043
41366,0,42.123253,-1.3685515,-1.4641347
41369,0,29.141493,0.1064649,0.9055454
41375,0,37.618656,0.91092455,-0.5809979
41379,0,98.22375,0.9837593,-1.6623077
41382,0,41.587708,0.9989545,0.01678169
41383,0,17.249125,1.0318764,1.7091038
41385,0,42.69492,0.1389552,-2.9989715
41388,0,161.02971,0.38131896,2.8662689
41388,1,104.75999,-1.5785681,0.8303259
41393,0,72.92835,-0.47233644,0.15340921
41394,0,32.98822,-0.05370755,2.8714461
41395,0,59.38435,-0.23388736,-1.243976
41396,0,65.17158,0.6750734,2.7616692
41396,1,65.15743,0.10614143,-2.7119548
41397,0,53.710087,1.4223189,-3.0530863
41400,0,41.64317,0.5597555,2.3286211
41406,0,62.138515,1.9538211,-1.6954931
41409,0,24.087503,-0.2589406,2.9165068
41409,1,23.743912,-0.24327807,-2.8152428
41411,0,38.979042,1.0811135,0.08941369
41417,0,17.158813,-0.15613116,1.3761256
41423,0,20.05321,2.056882,-3.1331813
41426,0,29.43192,1.1228788,-2.9554803
41426,1,23.677988,1.0174396,-0.6661087
41428,0,92.44585,0.16083676,2.2316968
41431,0,177.33444,2.05574,0.59276253
41432,0,23.69102,0.7629879,-2.1712084
41433,0,104.53595,1.0542772,1.1722193
41434,0,333.852,0.36019543,-2.0148013
41436,0,123.84968,0.23000832,0.46022424
41437,0,165.97885,1.582897,0.23005088
41440,0,96.838684,-1.0518104,-0.9632954
41441,0,205.63873,-0.73781264,1.2839789
41442,0,20.995693,-1.4344958,-1.7199363
41443,0,101.68277,0.1560501,-0.26981014
41443,1,22.589035,-2.133111,2.2038512
41446,0,177.62624,0.90957344,0.12724034
41448,0,43.72818,-1.2954631,1.3257141
41449,0,11.122395,1.8441617,-2.093463
41450,0,205.0226,-0.62458336,0.744641
41450,1,40.48595,-0.7200046,-2.3583667
41452,0,34.350292,0.45078716,-0.7718972
41454,0,11.732523,0.7526961,1.9084018
41459,0,119.20593,-0.12969892,1.7769439
41467,0,89.705215,-0.86443603,-0.77769154
41468,0,19.924868,1.788155,-1.4341602
41469,0,166.89493,-0.6817949,-1.1906857
41474,0,179.48007,0.46759525,-3.1191227
41483,0,42.4808,-0.31608725,0.88916165
41483,1,24.082605,1.2855678,1.2110198
41486,0,26.305838,1.5046506,-1.1222587
41487,0,311.7523,-0.05021699,-1.354873
41491,0,194.48703,0.5008782,-2.730094
41493,0,42.461693,0.7254379,3.1259117
41495,0,33.918255,-1.8457408,0.72294635
41502,0,123.440094,1.2546358,2.2248204
41503,0,59.7347,1.6182822,0.75771236
41503,1,51.333935,0.45089227,2.311468
41504,0,37.68825,0.19054773,1.4012983
41506,0,34.673817,-0.6682865,3.0100706
41515,0,73.57975,1.737737,1.3613052
41516,0,58.16874,-1.1095883,-3.1252995
41517,0,44.09487,1.2843368,-2.4326572
41518,0,58.185894,1.3106768,-1.1441352
41522,0,69.61149,0.49866804,-0.35146108
41523,0,123.250786,0.21966815,-0.4117294
41523,1,56.948032,1.0517898,2.2468839
41526,0,114.647316,0.595695,-2.1746044
41527,0,94.50606,-0.65809315,1.1124178
41528,0,58.77673,-1.9349931,-0.42151406
41529,0,84.71461,-0.6994914,1.6166012
41529,1,12.153127,-0.9923078,0.41987407
41532,0,21.324091,-1.749231,-2.2298732
41535,0,77.753716,0.415904,-1.2731408
41536,0,140.14337,-0.07364499,2.2183673
41537,0,83.57768,-0.73289996,3.0939186
41540,0,69.11165,-0.43524995,-0.44911945
41543,0,49.2225,-0.16694616,2.541129
41544,0,15.754083,-0.5581774,-2.8914073
41552,0,100.04626,0.6677667,-1.4255149
41552,1,10.079762,1.5530154,1.0436058
41554,0,11.654047,-2.1862206,-3.0660176
41556,0,172.44344,-0.72851664,1.8299656
41556,1,47.366943,0.7478723,-0.7496149
41557,0,28.88914,1.0731599,-0.32415378
41560,0,43.87625,0.6391402,1.0328302
41562,0,10.91094,-0.4310842,2.3378468
41563,0,22.638885,-0.24219632,1.0323211
41567,0,81.320366,1.0160336,2.5421906
41578,0,33.526966,-1.0661938,-1.7111493
41579,0,93.87763,-1.2675099,0.55899996
41583,0,308.37262,1.3342835,1.912122
41583,1,119.42926,1.6971442,-2.3018281
41586,0,128.2763,1.0406573,-3.002795
41589,0,132.41486,0.34704873,-1.8639672
41591,0,23.78351,0.6921569,-0.17148077
41592,0,22.0139,-0.7102676,1.7181603
41596,0,48.538406,0.9044704,-1.9816735
41598,0,34.986176,0.70578605,-0.12232587
41599,0,34.661926,1.0836318,2.600275
41601,0,80.88271,0.68683004,-0.24955907
41607,0,144.92807,-0.7028764,2.0971706
41608,0,83.16098,-0.8452772,1.9227511
41609,0,47.847675,1.7700777,-1.7960459
41610,0,133.82545,-0.43192512,0.46573663
41611,0,32.385612,0.65545154,-1.5692157
41612,0,14.09159,0.8656784,2.0811014
41615,0,110.39388,-1.0920054,0.13377292
41620,0,38.2279,-2.3086076,1.5889677
41622,0,116.447235,-0.38949355,-0.39787254
41624,0,39.189026,1.3733313,-1.25701
41624,1,15.006588,1.7477951,0.7554711
41625,0,54.153427,-0.6489085,0.796535
41629,0,26.34365,-1.2073573,-1.7495165
41630,0,54.13194,0.15882477,-1.200665
41632,0,37.87515,-0.20371582,1.5845596
41633,0,38.53607,0.15497041,2.2502337
41637,0,62.309296,-0.23173112,1.9044509
41638,0,90.424614,-0.6851014,2.367878
41639,0,32.13794,0.24815944,2.1184685
41642,0,53.27518,-0.8608657,1.974125
41645,0,59.974327,0.8884268,1.6912409
41645,1,23.2697,-0.938018,0.2797252
41648,0,76.74558,-0.15150677,0.75564474
41649,0,72.53276,-0.25183114,-0.5626509
41650,0,64.58528,0.08180841,-2.2642066
41651,0,41.876442,0.63083905,2.8583806
41651,1,32.69933,-0.8663317,2.2870998
41652,0,64.33671,1.0574667,0.5535287
41654,0,59.940956,0.26008463,0.46513924
41660,0,14.895,-0.24719372,2.4244823
41671,0,117.71261,0.80715114,-1.5200784
41672,0,46.997665,-0.35523182,-2.8987267
41673,0,36.393955,-1.4717041,-1.9595333
41674,0,27.091124,-1.3740118,3.1364
41677,0,27.87905,1.7675931,0.21188194
41679,0,31.758598,1.8508762,-0.1613327
41680,0,21.402971,-0.2173752,-2.6746664
41682,0,91.93342,1.016528,-1.3746439
41682,1,80.351906,-0.70201963,0.47231728
41684,0,68.595955,0.2536624,0.7072582
41685,0,134.26532,1.4183581,2.4821327
41687,0,52.081005,-1.5155667,-1.9797146
41687,1,41.00855,-0.06232737,-2.5339856
41690,0,42.812805,1.0136571,1.1575195
41694,0,99.17245,-0.16142619,1.7251351
41694,1,40.62483,0.22066596,2.619789
41697,0,92.95232,1.4968563,-2.6629684
41699,0,38.34271,-0.29401028,0.18217303
41701,0,123.85491,-1.3759538,2.0137115
41702,0,164.72853,1.1625696,-3.029204
41706,0,136.52399,0.5628654,2.291316
41708,0,46.624268,1.8852694,-1.3575664
41711,0,45.712654,-1.0231978,-2.7984574
41712,0,35.26898,-0.4757377,0.29602242
41714,0,37.51674,-0.29488194,2.4930239
41715,0,82.03648,-2.2329214,-2.294618
41721,0,33.9983,2.0577946,1.7971522
41722,0,116.41988,-0.7755231,0.32943624
41724,0,54.57017,0.47101918,-0.5620417
41728,0,84.29746,-1.3270094,-0.85783315
41729,0,72.15462,1.0212095,1.228123
41731,0,58.523636,0.23563004,3.0890543
41732,0,16.082869,2.1137493,0.8197294
41739,0,99.09298,-1.2924281,1.2467253
41740,0,90.70365,0.54968435,0.7179192
41744,0,48.43532,0.26040643,-2.4667735
41744,1,35.349155,-0.7570215,-0.420651
41745,0,45.54942,-0.9920114,1.8791246
41746,0,126.62809,0.5985794,-0.29897174
41752,0,59.46456,-0.8277993,-0.44246402
41752,1,54.503662,-0.3374757,-0.5508032
41754,0,48.55876,-0.43036288,1.2407343
41759,0,25.79888,-1.1913451,-0.4589091
41761,0,79.350365,0.64838827,-0.044624023
41768,0,41.0637,1.7896535,-3.079046
41772,0,47.242603,1.2336231,1.8116281
41772,1,26.645208,-0.6710141,-0.24851412
41774,0,40.51875,2.1150432,-0.6651475
41779,0,37.6398,-2.207649,2.8741035
41781,0,78.16145,0.35440034,-2.370399
41784,0,27.434565,-0.11884343,-0.5570459
41790,0,34.822285,-0.9050381,-1.0502688
41792,0,66.3063,1.3785986,2.9588268
41795,0,84.35387,-0.2439376,0.9174735
41799,0,13.171109,-2.3169487,0.62275183
41802,0,76.677734,0.22990623,-2.185378
41804,0,15.961321,-2.319422,2.454141
41810,0,123.36674,-0.5252518,0.8659966
41810,1,84.6754,0.7441627,-2.1169825
41811,0,44.73892,1.9382108,-0.31562576
41812,0,49.095886,-0.268922,-2.3618197
41813,0,26.232458,-0.24557817,2.0880008
41814,0,14.922104,-0.028001826,2.4638484
41815,0,44.680767,0.47969246,2.3525147
41823,0,22.70372,0.15764134,0.46779594
41825,0,41.575573,-0.7247591,0.39548254
41827,0,194.5153,0.055521403,-1.1143937
41832,0,68.39536,-0.87326705,1.5090111
41833,0,13.650508,1.2582355,-1.9084709
41834,0,39.317467,1.0598898,-0.18969207
41835,0,60.221622,-1.4592915,-0.5508541
41836,0,53.459522,1.2447449,0.7961288
41839,0,59.3112,2.1340885,-0.7232224
41844,0,57.801308,0.2484307,0.73970866
41845,0,138.99026,1.747227,-2.3650837
41845,1,29.261154,-0.7139318,2.4535244
41847,0,104.90081,-0.4612501,2.09889
41848,0,49.010216,-0.9588502,0.58305544
41850,0,87.87209,0.41163164,-0.6450738
41852,0,92.76871,1.38891,-0.9858785
41854,0,27.090294,1.0629282,2.735185
41854,1,18.227365,-0.090059355,-0.13592592
41859,0,35.0844,-1.4800563,1.0792236
41861,0,30.042973,0.3849912,0.2353565
41861,1,16.106163,2.1376123,1.4195173
41863,0,106.78431,0.95128626,-0.66604376
41864,0,125.79081,1.2019486,1.801632
41866,0,48.28946,-1.4820235,0.23888747
41869,0,10.707622,1.4327703,-0.60421294
41873,0,78.40551,0.26410848,-1.03819
41876,0,67.22356,-0.30946,-2.6768012
41876,1,61.238476,0.44964954,2.051983
41884,0,38.94639,1.1399872,-2.9617534
41885,0,66.18403,-0.14728746,2.2956822
41885,1,19.203169,2.391186,1.7060778
41886,0,23.987953,0.36130652,0.9869233
41887,0,40.453102,0.45011717,-3.0672905
41887,1,39.283287,-1.7778388,-0.1135367
41891,0,47.48829,-0.4362964,-1.6439066
41893,0,21.518236,0.98891884,2.109556
41895,0,41.96054,0.7320911,2.3438616
41900,0,97.47537,0.030850084,-1.0948949
41906,0,85.20373,0.36137024,-2.9600198
41909,0,55.974518,0.19596986,-2.9950547
41910,0,69.130585,-0.7009623,2.1576283
41915,0,79.81223,0.052366845,-2.3903515
41920,0,63.658234,-0.80922186,2.3142612
41920,1,59.1781,0.6249264,0.9448806
41924,0,68.71107,0.58177644,1.5070889
41926,0,48.522095,-0.42849693,-1.5371025
41927,0,53.59958,-0.16836996,-0.32868
41927,1,39.220215,0.8172674,-0.29391822
41928,0,41.256317,-0.79100317,1.5817924
41929,0,15.693171,-1.9364442,-0.9576325
41932,0,47.885807,-0.5013545,0.3076968
41933,0,36.246693,-0.12575853,1.660143
41935,0,20.314333,1.3812503,-0.061168063
41936,0,27.209148,1.1861838,-0.2479346
41939,0,157.65047,0.31940535,-1.6500521
41940,0,56.259167,1.0687457,-0.78324854
41941,0,43.979763,1.4889201,-1.6459641
41944,0,49.68543,-0.5342627,1.9378283
41945,0,163.86516,-1.5324619,-1.478456
41949,0,154.56514,0.06861812,-0.9718446
41949,1,85.69933,-0.121693,-2.7856865
41951,0,103.16202,0.5077749,-2.6189969
41952,0,97.395035,-0.018378522,-0.654344
41959,0,193.69986,1.4400098,-1.4677662
41962,0,23.125166,-1.5875579,-0.39655414
41963,0,22.715527,-1.9646312,-2.7914853
41965,0,109.3576,-1.0586617,-0.16224164
41965,1,73.14233,-0.02459597,2.7589636
41966,0,17.718916,-0.7740132,-0.3766239
41968,0,17.363825,1.7683175,-1.5164039
41972,0,42.665493,0.57617766,-0.1505761
41981,0,43.064877,-0.8377183,-0.33407483
41982,0,35.90171,-1.1715761,1.7568698
41983,0,88.16311,1.348162,0.9679783
41984,0,65.12969,0.58268696,2.170346
41987,0,43.127853,1.2102938,0.54432553
41988,0,71.370834,-1.0566864,-2.270071
41990,0,56.670567,-0.5962204,1.1943696
41992,0,56.657528,0.42137262,2.8267152
41994,0,28.230145,-0.065389335,0.33232576
41995,0,155.12321,-0.5192775,-2.0198474
41997,0,62.094078,0.21726449,2.0760298
42002,0,55.098778,1.6045157,-2.8740501
42003,0,214.70786,0.8784328,-2.4978435
42010,0,56.798103,-0.18307729,-1.2618091
42010,1,14.128632,-1.8123014,1.5873935
42017,0,81.98522,-0.117911674,-0.68379647
42020,0,80.50312,-1.3751729,-2.2962255
42020,1,11.48485,1.2496139,0.6328028
42021,0,84.03244,1.3029221,-2.9749305
42024,0,113.07557,-0.3208376,-1.543036
42024,1,20.698168,-1.166908,-0.075550415
42026,0,80.86342,0.4666649,-2.5172627
42027,0,42.568882,-0.21145271,1.7445743
42030,0,53.037777,1.4141084,1.4038664
42035,0,135.06448,-0.21930182,-0.5733448
42037,0,76.1505,0.994308,-2.6207755
42039,0,21.310272,-0.6794021,0.78708977
42041,0,93.624626,0.5488286,1.3122079
42043,0,55.5278,-0.27000967,2.8311334
42043,1,49.92818,-0.59660727,1.8938314
42044,0,45.600754,-2.2314663,0.53264916
42049,0,148.64514,1.9084184,-2.9378867
42049,1,118.14714,0.9030718,1.1274493
42051,0,39.049244,0.5439644,2.8999598
42053,0,97.4895,1.173847,-0.13621542
42053,1,15.916305,1.12621,0.6418071
42056,0,126.75268,-1.1217606,3.0697255
42057,0,65.10841,-0.20300731,3.1123917
42058,0,37.113476,-0.55904555,-0.3069006
42059,0,17.489845,-0.6495677,1.8362226
42062,0,188.80865,-0.2802186,2.8944707
42065,0,40.922546,0.5427397,-2.526081
42066,0,40.0274,0.644918,-0.55044526
42066,1,35.723225,0.85549724,0.9440723
42067,0,68.570244,0.16650178,1.0526855
42068,0,91.490746,-0.41210482,0.6282036
42071,0,333.9167,0.560192,-1.6060728
42075,0,57.356552,1.6180351,0.22801344
42076,0,16.86349,0.091310374,-3.04933
42078,0,63.369312,0.3235441,2.1433985
42086,0,55.838768,0.04050161,2.8594453
42087,0,22.080072,0.5789295,-2.4109929
42088,0,32.106735,-1.0034108,-0.4829654
42089,0,29.129517,-2.2128038,1.9209881
42091,0,11.861464,-0.9607545,-0.9163308
42096,0,69.516266,-0.95626986,1.9960357
42099,0,75.43285,-1.2970992,-3.0208747
42100,0,74.22239,1.9600518,-1.8794715
42101,0,33.58721,-0.09083062,-0.55624646
42102,0,85.04873,-1.3708107,1.4405619
42102,1,73.30396,-2.102538,0.11784786
42103,0,48.79172,1.0277953,3.1217375
42104,0,34.44444,-0.9879235,-1.1071812
42104,1,13.335169,1.3509537,-0.50119233
42115,0,112.326744,1.7504678,1.4610676
42117,0,73.28574,-1.3293588,-2.9377499
42119,0,159.65353,-0.10138211,-1.7308732
42121,0,75.513885,1.169394,1.6401278
42121,1,28.673233,2.283124,2.9467523
42123,0,141.44427,1.3121426,2.395808
42125,0,33.2829,1.3210851,-1.1370666
42129,0,60.665848,-0.954338,0.88100034
42135,0,77.35555,-0.61101377,0.8574433
42136,0,13.127686,-1.7303797,0.71454525
42137,0,17.278742,0.87834495,1.0437889
42139,0,11.589132,0.9968622,-2.4973056
42141,0,128.57782,0.58740765,-3.0244207
42143,0,59.237946,1.2717419,-1.3763227
42144,0,96.035355,0.31972846,-0.5625845
42148,0,61.34338,-0.88577384,0.7570728
42150,0,75.89976,0.17088658,-1.7785033
42153,0,86.161255,-1.0379429,-1.6647733
42153,1,75.840004,-1.887998,-2.4208875
42159,0,28.826628,1.344806,0.781993
42161,0,132.98065,0.29955155,2.9959564
42161,1,48.6291,-0.37353346,0.36770564
42162,0,51.661095,-0.83433884,2.1492162
42163,0,51.80956,0.616116,-2.3881679
42168,0,68.12004,0.3266865,-2.612844
42169,0,116.33699,-0.9405211,-2.4635336
42169,1,21.98291,-1.9685314,1.7766986
42170,0,92.644394,0.4153244,3.0222018
42171,0,42.3437,0.8808529,-2.4596937
42178,0,46.022137,0.4392161,-0.4691814
42187,0,14.09929,-0.8277056,-2.5020092
42189,0,99.41704,-0.11084944,-1.7292153
42189,1,30.211405,0.054414086,-1.5087029
42190,0,45.03253,0.9425001,-0.92037874
42191,0,80.71192,0.80286676,-0.19032273
42193,0,211.48146,-0.50710535,1.6201179
42196,0,102.95805,-0.84291404,-3.0049598
42201,0,92.59938,-1.6343174,0.49941304
42207,0,73.19107,-1.6464286,-0.85349333
42208,0,56.096527,1.114325,-0.23566762
42211,0,59.44246,-0.48812985,-0.15594624
42213,0,54.308144,1.5044416,-1.3625346
42215,0,19.4985,2.3926554,-1.899374
42219,0,35.562634,-0.7920333,2.412015
42221,0,77.50462,-1.2736813,1.429864
42224,0,70.8376,-0.77292496,1.7853632
42224,1,20.71958,1.1596152,-1.0992702
42226,0,58.642853,-0.2685003,2.0267868
42227,0,65.8926,-0.5969681,1.3508219
42228,0,22.558222,0.85407156,-2.7605991
42230,0,28.113771,-1.326607,2.6342282
42232,0,77.99107,-1.5076805,-0.9961221
42234,0,50.74501,0.15111278,1.3636144
42235,0,92.15128,0.23201492,-0.56596196
42236,0,110.88529,-0.2150206,-1.9927703
42236,1,77.68319,1.628945,0.3389784
42238,0,139.68723,-0.80158323,-0.33318472
42240,0,93.45317,0.5655206,-1.7629763
42243,0,68.21624,1.0771506,0.7838643
42244,0,32.153526,-0.87826127,-2.05928
42246,0,67.48069,-1.3800558,2.1633563
42248,0,20.503815,-2.384524,1.2522087
42258,0,90.53566,0.6118532,0.61238277
42259,0,31.922434,-0.8571394,-1.4459673
42261,0,62.08896,0.3269471,-1.9735799
42262,0,44.082767,-1.3995223,2.9308758
42267,0,72.150536,-0.103100404,-2.7107687
42270,0,164.59981,0.112557426,-0.22412957
42273,0,46.467846,0.353262,-2.378645
42277,0,42.02773,-1.4561404,-2.599815
42278,0,36.700687,-1.8908169,2.2327921
42281,0,59.090897,0.22261477,-0.57474595
42282,0,108.62549,-0.5477161,-0.15518811
42283,0,166.04639,1.3035356,-0.5837287
42285,0,35.617096,1.5753043,0.4877568
42289,0,55.617744,-0.53535837,1.8042228
42289,1,10.272584,1.5858096,1.9703254
42290,0,48.1113,-0.6974984,1.044704
42292,0,41.414345,1.5790077,-2.0449436
42293,0,100.906685,0.13071056,0.77651334
42294,0,357.088,0.059836853,-2.4851527
42294,1,85.48325,-0.7704558,1.0412859
42295,0,91.985634,-0.45789033,-0.72976553
42297,0,302.4541,-0.08956027,-0.31970647
42298,0,25.519375,-0.5156701,-0.7754498
42300,0,61.075687,1.2878835,2.91987
42301,0,50.023296,-1.7941228,-1.6622881
42302,0,60.3353,-0.5938841,0.004137472
42306,0,98.271904,-0.34754506,0.36223438
42310,0,33.504784,0.6867462,-2.9833295
42311,0,74.463356,-1.6788183,-0.035793986
42313,0,83.94205,-0.15239173,3.0897872
42313,1,25.193947,0.6292177,-1.718076
42314,0,128.65622,-0.67078984,2.4758434
42315,0,57.480915,0.15983889,-2.8569832
42318,0,301.8572,-0.19975227,-1.4506778
42322,0,57.174416,0.7594211,-0.3729041
42325,0,112.44205,-0.8011519,-0.21259059
42326,0,59.75722,-0.0030170805,2.0427535
42328,0,41.499084,0.29136467,2.3561559
42333,0,15.974072,0.62322724,-2.968039
42334,0,34.902878,0.61593527,-1.4883287
42336,0,34.737873,1.5825068,2.1906817
42338,0,19.676743,-1.1451038,-0.37686917
42339,0,56.020977,-1.6548529,-2.6351237
42342,0,59.920517,0.91942626,0.894935
42343,0,133.82443,0.43815437,1.6030667
42345,0,46.91134,0.7144345,-2.2030926
42347,0,69.196434,-0.94459975,-0.3175869
42347,1,19.171621,0.6907259,3.0823393
42348,0,53.526604,1.6935354,-1.2713951
42349,0,39.284153,-1.5630223,-2.7113152
42351,0,63.902332,1.4723834,1.4601345
42351,1,38.202396,0.476796,2.254079
42352,0,92.349396,1.1470072,-1.4357659
42356,0,92.00436,-1.0334828,-2.7526636
42356,1,12.7567425,0.54493433,-2.1850913
42358,0,70.02512,0.4782706,-0.7737552
42358,1,31.226446,-1.5364964,1.382773
42366,0,91.04419,1.4679229,2.3417823
42368,0,89.743286,0.5285282,-1.7210624
42368,1,23.476309,0.6694443,-2.4419794
42369,0,16.14484,-1.2195674,-1.8957347
42372,0,131.6753,0.48315826,-1.3776778
42372,1,70.90243,1.58417,1.0608269
42373,0,16.348652,1.6311839,-2.9200523
42373,1,10.520941,0.67674595,-1.4361461
42374,0,23.260849,1.1724198,2.9675822
42375,0,60.12069,-0.66317606,2.0433414
42376,0,106.29176,0.3519294,2.1489396
42377,0,13.836978,0.692176,-2.8075051
42381,0,31.791746,2.0988178,-1.3351662
42381,1,12.900173,0.34519538,0.74658084
42385,0,58.543156,0.7834477,-2.149099
42386,0,244.86581,1.0806227,-0.90624785
42386,1,96.23985,1.6169041,1.1166393
42396,0,148.86015,0.29380938,-0.838533
42396,1,49.252903,0.5383669,0.5611484
42400,0,133.3737,0.554952,3.1286476
42403,0,43.013123,-0.5729603,1.7720766
42406,0,11.91308,1.3769692,-2.9734995
42413,0,32.33855,-1.1285414,1.980966
42417,0,17.367481,-1.4844112,0.52564937
42418,0,131.03294,-0.41666803,-0.89590573
42420,0,30.968416,1.7876686,1.5542608
42421,0,10.296556,1.1636032,-1.5662167
42424,0,79.77917,0.23899895,-2.6235092
42426,0,98.38841,0.080243655,0.054507665
42430,0,124.12355,-0.26492402,-0.3265816
42432,0,26.903584,-1.4835144,-2.371233
42433,0,119.46115,1.2413594,1.9676251
42433,1,14.866399,0.83774054,2.0553997
42435,0,23.842978,1.4273729,-0.72719544
42436,0,74.859924,-1.2249781,-0.22529408
42441,0,55.2231,0.02362076,-1.1854025
42446,0,36.34195,-1.3915778,-1.2814143
42447,0,83.80328,0.3317078,0.76596504
42448,0,25.822792,1.2090386,0.8630309
42452,0,48.673534,-0.41491583,-1.1694841
42454,0,151.40118,-0.16738334,1.5132464
42458,0,66.44391,-1.0082242,1.0099405
42466,0,94.55318,0.22582825,2.3829272
42466,1,46.548477,-1.0999626,-0.08731733
42467,0,22.924406,-0.7937878,-1.0570426
